card_id,member_id,amount,postcode,pos_id,transaction_dt,status
4365071287938445,805558895840096,3171942.0,98392,406165424884953,2018-03-04 07:25:47,GENUINE
4365071287938445,805558895840096,8095899.0,49075,661374839645564,2018-04-08 01:00:07,GENUINE
4365071287938445,805558895840096,8432576.0,27306,105126731165338,2018-02-12 09:52:05,GENUINE
4365071287938445,805558895840096,8491889.0,33043,512008622610059,2018-08-20 00:25:20,GENUINE
5141224133922208,806363737470720,2896364.0,23919,603940313190724,2018-05-13 22:14:07,GENUINE
5141224133922208,806363737470720,323.0,40827,746499775386755,2018-07-23 02:34:27,GENUINE
5141224133922208,806363737470720,4949961.0,28479,465902298958374,2018-11-24 02:45:47,GENUINE
5141224133922208,806363737470720,8052748.0,49112,96196623648261,2018-10-26 06:29:13,GENUINE
5141224133922208,806363737470720,6566069.0,43735,821717693500940,2018-03-30 18:53:18,GENUINE
345027679564944,808853092206668,1004001.0,48218,125759278449408,2018-04-07 15:16:59,GENUINE
345027679564944,808853092206668,164627.0,76908,436108367158039,2018-06-13 19:06:18,GENUINE
345027679564944,808853092206668,7539850.0,75754,134137467207108,2018-07-14 00:16:31,GENUINE
345027679564944,808853092206668,5342608.0,23920,339533173214200,2018-11-16 14:35:30,GENUINE
345027679564944,808853092206668,7095938.0,45663,775539361171217,2018-02-22 07:27:02,GENUINE
345027679564944,808853092206668,4275842.0,30003,591414512647541,2018-04-28 03:12:10,GENUINE
345027679564944,808853092206668,5909096.0,39552,682352568868438,2018-05-28 23:19:30,GENUINE
5294592751808411,809518123791925,1973293.0,67567,386891989725677,2018-10-12 18:46:37,GENUINE
5294592751808411,809518123791925,6089506.0,15444,946877643591502,2018-03-15 23:46:45,GENUINE
5294592751808411,809518123791925,1736976.0,22746,325030610447537,2018-08-21 14:32:59,GENUINE
5294592751808411,809518123791925,8242047.0,16878,908387311848682,2018-02-26 08:38:19,GENUINE
6225310494984197,810252006581935,7264059.0,26263,511155325645281,2018-10-05 22:18:19,GENUINE
6225310494984197,810252006581935,7782454.0,13757,183410787733095,2018-12-10 09:00:33,GENUINE
6225310494984197,810252006581935,2891703.0,38671,334907040379021,2018-11-13 20:48:11,GENUINE
6225310494984197,810252006581935,9486819.0,96025,418636985014832,2018-11-14 18:29:00,GENUINE
6225310494984197,810252006581935,6780632.0,33839,46454448515222,2018-08-28 17:00:08,GENUINE
5423035333498636,811192035789608,7703932.0,27054,681362314250481,2018-03-04 03:41:30,GENUINE
5423035333498636,811192035789608,600.0,84033,768767749794994,2018-03-04 03:41:37,FRAUD
5423035333498636,811192035789608,2348321.0,60934,521620511149124,2018-07-06 07:37:07,GENUINE
5423035333498636,811192035789608,8481373.0,51510,935883668637756,2018-09-17 21:26:45,GENUINE
5423035333498636,811192035789608,9412731.0,83531,782732721224675,2018-04-26 22:02:47,GENUINE
6440968309978768,811594864628442,8413552.0,51535,411105481463535,2018-10-02 23:17:00,GENUINE
6440968309978768,811594864628442,9315712.0,33548,757424306157495,2018-10-03 12:44:25,GENUINE
6440968309978768,811594864628442,5947471.0,72840,404471608972825,2018-06-18 03:46:08,GENUINE
6440968309978768,811594864628442,3557332.0,30148,482210535634485,2018-05-21 22:22:04,GENUINE
6440968309978768,811594864628442,4697456.0,80459,698038231270382,2018-02-22 10:26:28,GENUINE
6440968309978768,811594864628442,9645804.0,21634,18430902596158,2018-05-27 23:24:07,GENUINE
4247253910869262,811881319215093,793239.0,16245,350719161570445,2018-06-02 13:58:11,GENUINE
4247253910869262,811881319215093,8722771.0,84758,786562777140812,2018-08-04 19:35:39,GENUINE
4247253910869262,811881319215093,3842377.0,12740,537825593978034,2018-04-07 01:49:35,GENUINE
4247253910869262,811881319215093,7555639.0,98043,807960104588088,2018-10-16 16:13:36,GENUINE
4247253910869262,811881319215093,7648914.0,32560,833842369582076,2018-10-23 16:26:10,GENUINE
4247253910869262,811881319215093,2700153.0,58367,634293040387939,2018-02-25 07:13:12,GENUINE
4247253910869262,811881319215093,9893519.0,75784,256947573189515,2018-06-29 19:22:14,GENUINE
5384564750667727,812346887175834,3206738.0,42402,911830469951142,2018-06-02 08:44:11,GENUINE
5384564750667727,812346887175834,5752922.0,21093,547835031636428,2018-12-05 02:39:54,GENUINE
5384564750667727,812346887175834,2756042.0,15668,160011533335360,2018-02-13 23:50:31,GENUINE
5384564750667727,812346887175834,3966558.0,35477,474736359334512,2018-05-13 15:30:24,GENUINE
5384564750667727,812346887175834,2795797.0,43567,703641188133095,2018-06-14 10:03:25,GENUINE
5384564750667727,812346887175834,2474186.0,29059,174469037934971,2018-10-15 17:47:55,GENUINE
5384564750667727,812346887175834,5011120.0,78102,780067775404871,2018-05-24 07:55:58,GENUINE
5384564750667727,812346887175834,8199627.0,16034,777949414816309,2018-05-31 23:05:40,GENUINE
6011795048884331,813301323846162,921283.0,82005,233945267583047,2018-06-19 22:22:55,GENUINE
6011795048884331,813301323846162,7518953.0,31632,36570395541783,2018-09-19 01:06:25,GENUINE
6011795048884331,813301323846162,4774639.0,13167,243492263734015,2018-06-26 16:36:39,GENUINE
6011795048884331,813301323846162,9159535.0,39476,587835439593317,2018-10-27 14:38:01,GENUINE
6224271253849917,815187737253702,1206637.0,98563,593335568361619,2018-11-01 00:47:33,GENUINE
6224271253849917,815187737253702,3809890.0,98563,593335568361619,2018-11-01 17:59:14,GENUINE
6224271253849917,815187737253702,1100116.0,79241,756429990406305,2018-06-07 05:21:42,GENUINE
6224271253849917,815187737253702,2226970.0,30553,576719866217253,2018-06-10 17:50:25,GENUINE
6224271253849917,815187737253702,9570527.0,16735,834981113452823,2018-03-12 09:03:28,GENUINE
6224271253849917,815187737253702,1833143.0,98571,399953429440399,2018-08-24 04:36:01,GENUINE
6224271253849917,815187737253702,7864858.0,52149,389928802989278,2018-05-27 03:57:52,GENUINE
6224271253849917,815187737253702,2925883.0,70780,930164197320835,2018-10-30 19:38:10,GENUINE
5417645373480738,818315552709055,9451108.0,56683,497476163856245,2018-02-12 07:29:33,GENUINE
5417645373480738,818315552709055,4467121.0,91917,208611479142930,2018-11-06 07:08:12,GENUINE
5417645373480738,818315552709055,3762073.0,15478,330343980922872,2018-11-09 13:38:04,GENUINE
5417645373480738,818315552709055,7438427.0,51045,925277474506424,2018-06-15 09:58:49,GENUINE
5417645373480738,818315552709055,4453876.0,65648,385270470311797,2018-07-16 12:49:51,GENUINE
5417645373480738,818315552709055,7131196.0,89430,735339368263469,2018-05-23 17:43:43,GENUINE
5417645373480738,818315552709055,8808491.0,59424,356302539304732,2018-03-24 08:08:08,GENUINE
5417645373480738,818315552709055,4208042.0,70112,777617866650609,2018-04-24 19:57:26,GENUINE
4818950814628962,819006616594636,1618059.0,96080,947136096574732,2018-02-12 18:28:34,GENUINE
4818950814628962,819006616594636,9464247.0,86520,219982372260330,2018-04-18 21:54:49,FRAUD
4818950814628962,819006616594636,3105607.0,43081,64385871547104,2018-06-26 07:38:22,GENUINE
4818950814628962,819006616594636,7503337.0,62910,774612240255797,2018-08-28 09:31:34,FRAUD
4818950814628962,819006616594636,6489435.0,39564,781838003114174,2018-07-29 23:02:45,FRAUD
4818950814628962,819006616594636,2922612.0,93606,42383596776391,2018-03-30 17:23:35,GENUINE
4244926541901207,819373784375545,3360417.0,27969,122521400308767,2018-04-01 13:30:06,GENUINE
4244926541901207,819373784375545,6498385.0,18212,85836131660700,2018-03-08 06:22:30,GENUINE
4244926541901207,819373784375545,6228653.0,56016,301552092140211,2018-07-08 20:55:19,GENUINE
4244926541901207,819373784375545,9816150.0,81418,568768933262559,2018-03-09 07:47:36,GENUINE
4244926541901207,819373784375545,590103.0,40995,205962054680704,2018-10-15 19:17:39,GENUINE
4244926541901207,819373784375545,7452562.0,68416,103048413637756,2018-10-20 00:13:11,GENUINE
4244926541901207,819373784375545,5888357.0,12544,718634027013445,2018-05-26 23:28:44,GENUINE
345006580195330,819397358209255,776106.0,68431,114185820592017,2018-08-01 20:34:20,GENUINE
345006580195330,819397358209255,3743854.0,45894,444372221356820,2018-05-02 17:05:59,GENUINE
345006580195330,819397358209255,1106733.0,30175,353915420266721,2018-11-06 16:06:28,GENUINE
345006580195330,819397358209255,7376676.0,57040,636330220730699,2018-02-12 19:39:49,GENUINE
345006580195330,819397358209255,720705.0,60964,934275958011478,2018-04-12 07:25:22,GENUINE
345006580195330,819397358209255,3657568.0,16640,157870086091459,2018-07-15 06:10:45,GENUINE
345006580195330,819397358209255,7937104.0,13473,302567329072272,2018-04-16 09:21:29,GENUINE
345006580195330,819397358209255,4182248.0,76862,223167229695329,2018-08-24 00:06:53,GENUINE
6223938739934916,821936471422885,4066281.0,46047,156831611768604,2018-05-04 19:56:11,GENUINE
6223938739934916,821936471422885,659556.0,28098,462604833413767,2018-09-10 13:45:37,GENUINE
6223938739934916,821936471422885,5887554.0,13501,775638487592613,2018-11-10 03:50:20,GENUINE
6223938739934916,821936471422885,2205422.0,87040,355718446407234,2018-04-16 09:21:30,GENUINE
6223938739934916,821936471422885,9281031.0,39829,934165840891706,2018-05-20 09:44:08,GENUINE
6223938739934916,821936471422885,4715838.0,56660,470471778145396,2018-02-24 18:30:39,GENUINE
6223938739934916,821936471422885,7390141.0,40874,603449616384801,2018-08-25 03:01:42,GENUINE
6223938739934916,821936471422885,1665160.0,40171,20624363118240,2018-08-31 04:03:45,GENUINE
4882321366196223,822695602500383,7912534.0,14085,676290767729768,2018-08-10 14:38:51,GENUINE
4882321366196223,822695602500383,6676991.0,36260,16603779211157,2018-05-11 07:26:13,GENUINE
4882321366196223,822695602500383,6972766.0,50426,891565627694942,2018-06-19 13:24:39,GENUINE
4882321366196223,822695602500383,5733038.0,81129,328701493646692,2018-08-27 06:36:45,GENUINE
4882321366196223,822695602500383,9100070.0,86412,635843808591605,2018-08-29 09:26:57,GENUINE
4417800058722945,823000928279129,4791507.0,16375,705817723208362,2018-03-11 14:22:04,GENUINE
4417800058722945,823000928279129,3474850.0,77882,830567001034719,2018-05-11 10:25:38,GENUINE
4417800058722945,823000928279129,4324001.0,37011,488614550202536,2018-05-22 09:34:55,GENUINE
4417800058722945,823000928279129,1697332.0,99821,858016845076198,2018-11-29 20:19:16,GENUINE
345876265017055,823026992379988,6834682.0,41605,300224096393110,2018-11-05 13:11:40,GENUINE
345876265017055,823026992379988,5565299.0,98533,152262259176936,2018-10-08 19:49:55,GENUINE
345876265017055,823026992379988,5176921.0,55314,338603383759858,2018-05-18 16:37:03,GENUINE
345876265017055,823026992379988,8280032.0,51653,988940424292266,2018-02-27 02:34:51,GENUINE
345876265017055,823026992379988,7923736.0,82601,243324446439528,2018-08-30 03:23:30,GENUINE
348190804567030,824326278451096,6673109.0,65566,61237941517143,2018-06-01 22:16:12,GENUINE
348190804567030,824326278451096,7372831.0,22570,916456958342309,2018-12-04 07:58:31,GENUINE
348190804567030,824326278451096,835938.0,35751,361585778634721,2018-07-26 06:49:45,GENUINE
348190804567030,824326278451096,7344415.0,38579,426446216588622,2018-02-27 06:19:08,GENUINE
5517057937158439,825723134759441,8286952.0,96752,615488791622027,2018-10-11 03:54:06,GENUINE
5517057937158439,825723134759441,8334495.0,53578,400364222434016,2018-03-19 13:00:19,GENUINE
5517057937158439,825723134759441,9566939.0,18234,380982327228390,2018-05-20 11:13:51,GENUINE
5517057937158439,825723134759441,6547511.0,49039,659450548629271,2018-05-22 11:49:29,GENUINE
5517057937158439,825723134759441,2355143.0,40057,195869687109111,2018-04-30 20:14:38,GENUINE
379878435064856,827067718908594,1971021.0,54101,226768480714136,2018-02-12 02:06:20,GENUINE
379878435064856,827067718908594,2528452.0,62376,65360176079636,2018-04-12 20:07:55,GENUINE
379878435064856,827067718908594,1536987.0,48703,57280226911857,2018-10-13 07:29:10,GENUINE
379878435064856,827067718908594,1700277.0,56433,481947847888247,2018-08-15 03:02:57,GENUINE
379878435064856,827067718908594,2772705.0,15720,372930073347831,2018-09-17 14:43:03,GENUINE
379878435064856,827067718908594,1402237.0,15720,372930073347831,2018-09-17 15:27:54,GENUINE
379878435064856,827067718908594,2138522.0,41642,919157369162794,2018-11-22 11:08:25,GENUINE
4529705382194205,827820174397822,3429288.0,62258,935044851894527,2018-02-12 05:14:59,GENUINE
4529705382194205,827820174397822,1028255.0,17080,408838328458049,2018-11-07 22:00:43,GENUINE
4529705382194205,827820174397822,5038665.0,97362,675625196634209,2018-10-11 21:50:39,GENUINE
4529705382194205,827820174397822,3527267.0,20778,644137369737532,2018-03-19 07:01:28,GENUINE
4529705382194205,827820174397822,356.0,53810,892627040098139,2018-03-19 07:01:52,FRAUD
4529705382194205,827820174397822,5012204.0,82212,618184653613533,2018-08-23 14:23:46,GENUINE
344544208972277,830523253190100,3779482.0,41040,632321205020789,2018-11-06 22:50:11,GENUINE
344544208972277,830523253190100,9860588.0,21817,37012881361735,2018-04-15 00:27:50,GENUINE
344544208972277,830523253190100,3167553.0,25204,549516074772036,2018-11-19 15:51:23,GENUINE
344544208972277,830523253190100,3414348.0,44211,568092373077030,2018-03-25 15:32:04,GENUINE
344544208972277,830523253190100,1972763.0,61541,700871457300234,2018-10-30 07:40:29,GENUINE
6589539191695876,832393339334706,6469130.0,53826,542884177940175,2018-02-12 08:54:39,GENUINE
6589539191695876,832393339334706,2628380.0,60131,394630476034223,2018-12-09 00:06:54,GENUINE
6589539191695876,832393339334706,3649835.0,40808,276701539719343,2018-07-11 16:12:20,GENUINE
6589539191695876,832393339334706,5235072.0,40808,276701539719343,2018-07-11 20:41:28,GENUINE
6589539191695876,832393339334706,3177078.0,87750,377632876191328,2018-08-22 20:27:13,GENUINE
6589539191695876,832393339334706,7940245.0,25569,365457714756712,2018-03-24 08:08:08,GENUINE
6589539191695876,832393339334706,3279157.0,61067,607283139522078,2018-05-25 01:07:40,GENUINE
6589539191695876,832393339334706,1856812.0,45896,248480090835376,2018-10-30 11:24:46,GENUINE
5266991434390355,833333523281021,9757799.0,65688,887206045560836,2018-04-01 01:32:24,GENUINE
5266991434390355,833333523281021,9790277.0,69125,520140695176127,2018-12-03 17:01:24,GENUINE
5266991434390355,833333523281021,3721753.0,88116,326686011690766,2018-03-05 14:04:53,GENUINE
5266991434390355,833333523281021,3328598.0,77875,976245503994364,2018-09-17 21:26:45,GENUINE
5266991434390355,833333523281021,7610331.0,35593,954338420804463,2018-07-27 08:59:42,GENUINE
4294314313531701,834989943531947,5444205.0,10583,587643320479715,2018-11-03 05:07:28,GENUINE
4294314313531701,834989943531947,8155465.0,84006,285996183958264,2018-07-06 10:36:32,GENUINE
4294314313531701,834989943531947,1223173.0,59484,728342084145895,2018-10-13 16:27:26,GENUINE
4294314313531701,834989943531947,9687533.0,38577,885618455351226,2018-08-28 10:16:25,GENUINE
340054675199675,835873341185231,3792821.0,95237,717471255499781,2018-06-01 16:17:21,GENUINE
340054675199675,835873341185231,2733726.0,76077,460568729132237,2018-05-03 11:47:23,GENUINE
340054675199675,835873341185231,9174074.0,59721,387181536599215,2018-02-12 10:27:43,GENUINE
340054675199675,835873341185231,4469659.0,30819,343323685998240,2018-05-16 18:16:00,GENUINE
340054675199675,835873341185231,825231.0,21675,568152344616686,2018-08-20 13:52:44,GENUINE
340054675199675,835873341185231,5539485.0,24054,621955365776498,2018-07-22 01:09:21,GENUINE
340054675199675,835873341185231,4391335.0,63544,638224126351158,2018-08-25 15:44:15,GENUINE
340054675199675,835873341185231,1573588.0,54499,220369360742912,2018-08-30 00:24:04,GENUINE
373748808330229,839493393060545,4385964.0,57563,883029583342631,2018-10-02 09:49:36,GENUINE
373748808330229,839493393060545,845.0,26750,89333158495931,2018-10-02 09:50:05,FRAUD
373748808330229,839493393060545,5075787.0,52079,165332122635718,2018-06-05 07:00:39,GENUINE
373748808330229,839493393060545,5064299.0,72102,761485718201848,2018-11-08 13:42:41,GENUINE
373748808330229,839493393060545,9310554.0,83012,951828662004928,2018-03-23 02:13:54,GENUINE
5263774491002052,839657476181015,1163016.0,30223,111523202215223,2018-10-09 21:15:00,GENUINE
5263774491002052,839657476181015,7703967.0,62541,315916361964287,2018-12-10 08:15:42,GENUINE
5263774491002052,839657476181015,7642957.0,61050,955389144524492,2018-05-11 18:39:03,GENUINE
5263774491002052,839657476181015,7128542.0,84640,631883352824238,2018-11-18 14:26:17,GENUINE
5263774491002052,839657476181015,5718400.0,62241,521452754222605,2018-05-28 13:36:22,GENUINE
5263774491002052,839657476181015,2958361.0,66830,523493129002472,2018-10-31 21:03:16,GENUINE
4115056128951163,840526684270141,2334743.0,26101,693046989957830,2018-12-01 21:39:45,GENUINE
4115056128951163,840526684270141,5775079.0,57528,657832853193527,2018-08-03 07:42:34,GENUINE
4115056128951163,840526684270141,1002596.0,29330,817194175546629,2018-11-08 08:28:41,GENUINE
4115056128951163,840526684270141,585117.0,50675,539275512446470,2018-10-20 21:54:00,GENUINE
4115056128951163,840526684270141,1302333.0,23850,843947712808417,2018-06-22 16:55:05,GENUINE
4115056128951163,840526684270141,6640002.0,56446,833384263885132,2018-05-23 02:46:36,GENUINE
4115056128951163,840526684270141,9484758.0,36435,849023497017060,2018-07-24 21:56:05,GENUINE
348400808911398,842950351922173,2566784.0,16148,536616484651158,2018-03-05 06:36:19,GENUINE
348400808911398,842950351922173,233909.0,49326,75904486957610,2018-12-05 19:06:44,GENUINE
348400808911398,842950351922173,8265534.0,93282,5740034096627,2018-06-19 03:41:31,GENUINE
348400808911398,842950351922173,636983.0,53154,148782399279547,2018-11-27 18:13:55,GENUINE
6511699631829486,843739058931630,3598322.0,80474,928350146176404,2018-05-02 12:36:51,GENUINE
6511699631829486,843739058931630,3621550.0,23959,613042245508850,2018-09-09 01:07:40,GENUINE
6511699631829486,843739058931630,6242182.0,72413,504711588075355,2018-08-16 17:10:36,GENUINE
6511699631829486,843739058931630,6015271.0,93641,738881708743402,2018-05-21 00:41:15,GENUINE
6511699631829486,843739058931630,1620477.0,91701,548456946487092,2018-05-25 13:50:13,GENUINE
6511699631829486,843739058931630,7939905.0,65775,145753265735244,2018-04-29 12:05:49,GENUINE
5232083808576685,845709921953675,8062447.0,74002,123804463005256,2018-06-05 18:58:20,GENUINE
5232083808576685,845709921953675,1543591.0,60408,197854545774564,2018-10-09 23:29:35,GENUINE
5232083808576685,845709921953675,3353412.0,13827,516145772602970,2018-03-13 12:43:08,GENUINE
5232083808576685,845709921953675,8693623.0,60556,136336191852827,2018-04-29 19:34:23,GENUINE
5232083808576685,845709921953675,5324773.0,36062,311223015122540,2018-04-30 04:32:39,GENUINE
5232083808576685,845709921953675,6204837.0,96006,544518641469682,2018-05-31 07:23:42,GENUINE
6594248319343442,846162645575666,2652320.0,54082,860341329012304,2018-08-01 06:22:05,GENUINE
6594248319343442,846162645575666,3598984.0,47542,90212870885259,2018-11-08 08:28:41,GENUINE
6594248319343442,846162645575666,1091691.0,92070,453816461898452,2018-02-25 10:57:29,GENUINE
6594248319343442,846162645575666,2339901.0,14871,700762687744790,2018-10-30 05:25:55,GENUINE
4314008605559737,846409651699691,2124047.0,90743,52840947175017,2018-02-12 08:40:49,GENUINE
4314008605559737,846409651699691,1774069.0,90743,52840947175017,2018-02-12 13:09:57,GENUINE
4314008605559737,846409651699691,697.0,65747,761535135598860,2018-02-12 13:10:16,FRAUD
4314008605559737,846409651699691,9267695.0,44072,988077176989913,2018-06-07 17:19:24,GENUINE
4314008605559737,846409651699691,9199414.0,52335,747648346686453,2018-04-08 00:15:15,GENUINE
4314008605559737,846409651699691,587527.0,50158,308002021257403,2018-07-08 20:55:18,GENUINE
4314008605559737,846409651699691,732498.0,44402,644843806782509,2018-05-21 03:40:40,GENUINE
4314008605559737,846409651699691,6005005.0,77872,317744751592011,2018-06-24 14:31:18,GENUINE
4314008605559737,846409651699691,8558927.0,29074,866379639405041,2018-04-28 12:55:18,GENUINE
375649710331114,846638285448643,7048567.0,63352,157912265147637,2018-10-02 05:20:28,GENUINE
375649710331114,846638285448643,3203917.0,74342,193834081055285,2018-10-03 01:31:34,GENUINE
375649710331114,846638285448643,2435585.0,36581,477041205982962,2018-06-10 18:35:17,GENUINE
375649710331114,846638285448643,1649605.0,13148,107289792429639,2018-08-15 18:44:56,GENUINE
375649710331114,846638285448643,5179419.0,33036,719879956953401,2018-03-20 12:55:42,GENUINE
6590907016354002,849289511810887,2640276.0,51445,129091236915078,2018-09-02 22:35:55,GENUINE
6590907016354002,849289511810887,492345.0,33401,318091110758663,2018-08-05 18:46:11,GENUINE
6590907016354002,849289511810887,3480211.0,15021,965210468805216,2018-06-08 20:14:13,GENUINE
6590907016354002,849289511810887,7271972.0,94038,419867130132934,2018-06-10 06:37:35,GENUINE
6554318161639326,849379475223004,9556887.0,72553,627462589612354,2018-04-18 11:26:50,GENUINE
6554318161639326,849379475223004,7756763.0,91744,722034694448588,2018-05-21 11:09:14,GENUINE
6554318161639326,849379475223004,1453465.0,24951,506482069726100,2018-03-28 14:33:23,GENUINE
6554318161639326,849379475223004,2717787.0,74538,596255065713285,2018-05-31 04:24:16,GENUINE
372421833019999,850367050453072,1626155.0,49724,572296613648062,2018-06-12 13:12:04,GENUINE
372421833019999,850367050453072,9642767.0,40488,704363694703346,2018-04-19 15:51:21,GENUINE
372421833019999,850367050453072,1569392.0,17342,290911950134158,2018-09-24 12:41:03,GENUINE
372421833019999,850367050453072,513740.0,17342,290911950134158,2018-09-24 19:24:45,GENUINE
372421833019999,850367050453072,357.0,96853,563109024089344,2018-09-24 19:24:53,FRAUD
372421833019999,850367050453072,6192231.0,60151,553643143782437,2018-11-28 12:10:27,GENUINE
4195856958700454,852432503847282,9373428.0,47648,115996583810087,2018-10-04 11:54:57,GENUINE
4195856958700454,852432503847282,5227818.0,15616,603402029223916,2018-05-06 22:46:23,GENUINE
4195856958700454,852432503847282,9936821.0,50219,242655528806648,2018-09-11 16:40:25,GENUINE
4195856958700454,852432503847282,7653775.0,28560,652605427999441,2018-05-12 17:49:35,GENUINE
4195856958700454,852432503847282,8393672.0,59634,832635311834480,2018-09-24 11:56:12,GENUINE
4195856958700454,852432503847282,7591146.0,33449,783763657919418,2018-04-27 20:28:28,GENUINE
6512496325844338,853410802404600,1054413.0,22716,822085748893018,2018-12-07 18:12:40,GENUINE
6512496325844338,853410802404600,5469538.0,51364,781295695694874,2018-08-09 12:28:54,GENUINE
6512496325844338,853410802404600,7412396.0,97463,555076748532176,2018-08-12 12:59:55,GENUINE
6512496325844338,853410802404600,4710248.0,37754,55055941078079,2018-09-18 22:51:51,GENUINE
6512496325844338,853410802404600,2832280.0,74340,607897403521927,2018-02-19 00:57:10,GENUINE
6512496325844338,853410802404600,340597.0,29488,187853354848562,2018-08-22 19:42:22,GENUINE
370885717004636,855807702046285,2294508.0,24311,836793934025381,2018-10-02 03:05:54,GENUINE
370885717004636,855807702046285,9014672.0,58002,753174554533106,2018-10-09 02:33:37,GENUINE
370885717004636,855807702046285,4348116.0,85122,582883293480374,2018-09-18 13:08:43,GENUINE
370885717004636,855807702046285,509513.0,56361,499363475687582,2018-10-25 17:46:40,GENUINE
370885717004636,855807702046285,9979724.0,23850,843947712808417,2018-04-26 07:05:40,GENUINE
370885717004636,855807702046285,9515180.0,80469,368797173970173,2018-06-26 06:08:40,GENUINE
378297007468342,856150621152797,4554826.0,92329,882078727105413,2018-11-07 06:18:44,GENUINE
378297007468342,856150621152797,9409551.0,99119,657062936027065,2018-03-10 09:57:32,GENUINE
378297007468342,856150621152797,5511626.0,49092,582814495089229,2018-02-12 03:44:01,GENUINE
378297007468342,856150621152797,305775.0,40953,340521601276255,2018-11-13 02:51:38,GENUINE
378297007468342,856150621152797,4020830.0,73937,132270402015308,2018-11-18 07:42:35,GENUINE
378297007468342,856150621152797,2394119.0,43337,912831207782736,2018-06-22 21:24:13,GENUINE
378297007468342,856150621152797,4.39538377E8,94060,264485328290722,2018-10-28 10:04:16,FRAUD
378297007468342,856150621152797,8370961.0,94060,264485328290722,2018-10-28 10:04:16,GENUINE
5454973817468083,856200722370067,5135782.0,81334,529824120978763,2018-08-02 13:01:11,GENUINE
5454973817468083,856200722370067,3768919.0,12486,504297931562759,2018-07-06 01:38:17,GENUINE
5454973817468083,856200722370067,3632260.0,28719,146198474945328,2018-11-08 08:28:42,GENUINE
5454973817468083,856200722370067,6807450.0,96705,727812116147581,2018-02-12 04:28:53,GENUINE
5454973817468083,856200722370067,2847488.0,15828,405397347383860,2018-07-14 11:29:22,GENUINE
5454973817468083,856200722370067,1551074.0,18911,472657206059942,2018-05-15 21:20:02,GENUINE
5454973817468083,856200722370067,3390922.0,79749,535042412121101,2018-11-22 15:37:34,GENUINE
6492177672429642,856504383389409,3210949.0,30573,676557552041346,2018-09-01 03:14:17,GENUINE
6492177672429642,856504383389409,3426215.0,17583,455088723035904,2018-06-04 21:17:31,GENUINE
6492177672429642,856504383389409,7360323.0,32004,80118552510202,2018-03-08 09:21:55,GENUINE
6492177672429642,856504383389409,2550221.0,80648,928148296374897,2018-05-28 11:21:49,GENUINE
5186615811954262,856722666618984,7847676.0,62966,164740339445208,2018-08-04 00:09:24,GENUINE
5186615811954262,856722666618984,7814000.0,39335,670906035098480,2018-11-12 04:25:58,GENUINE
5186615811954262,856722666618984,9526457.0,18657,949958430030766,2018-07-14 00:16:31,GENUINE
5186615811954262,856722666618984,7400764.0,21719,429648528231037,2018-11-16 14:35:30,GENUINE
5186615811954262,856722666618984,3855127.0,87328,499690126066748,2018-10-24 13:22:08,GENUINE
5186615811954262,856722666618984,168989.0,16061,128994049351990,2018-02-25 19:10:54,GENUINE
5186615811954262,856722666618984,1487183.0,38643,670381193676932,2018-07-29 03:36:29,GENUINE
5186615811954262,856722666618984,2632731.0,71367,901770477590614,2018-03-30 09:55:02,GENUINE
5136319769899261,858469490248492,1292492.0,57382,511340027319289,2018-02-12 05:10:23,GENUINE
5136319769899261,858469490248492,5912087.0,23128,97184584409061,2018-08-11 08:35:24,GENUINE
5136319769899261,858469490248492,4513787.0,87018,278416852864195,2018-10-11 15:51:48,GENUINE
5136319769899261,858469490248492,9167631.0,21647,639040185055953,2018-11-19 06:53:07,GENUINE
5218975136635638,858500181320165,7947933.0,68055,921773321870388,2018-04-06 12:22:10,GENUINE
5218975136635638,858500181320165,7316931.0,18036,260765159192906,2018-03-07 17:39:56,GENUINE
5218975136635638,858500181320165,8850711.0,55073,107928751019321,2018-08-07 05:54:25,GENUINE
5218975136635638,858500181320165,3164357.0,14033,822643805583880,2018-10-13 20:11:43,GENUINE
5218975136635638,858500181320165,452235.0,97470,142460613573377,2018-02-17 00:21:32,GENUINE
5218975136635638,858500181320165,3768302.0,27857,346084266927711,2018-02-20 16:34:32,GENUINE
5218975136635638,858500181320165,2598508.0,24608,215945843474779,2018-02-21 06:01:56,GENUINE
376529531057128,858544169966966,581897.0,72134,133582993614908,2018-08-09 21:27:10,GENUINE
376529531057128,858544169966966,4292944.0,56316,133916964871902,2018-02-13 14:07:23,GENUINE
376529531057128,858544169966966,9011744.0,60029,134979138888393,2018-04-14 15:29:34,GENUINE
376529531057128,858544169966966,6819527.0,65756,256504759219304,2018-07-15 12:09:36,GENUINE
376529531057128,858544169966966,5995152.0,27869,692900984486608,2018-03-16 17:43:17,GENUINE
376529531057128,858544169966966,3371920.0,47876,75673822118671,2018-10-20 21:54:00,GENUINE
376529531057128,858544169966966,8356238.0,80648,928148296374897,2018-02-24 02:03:50,GENUINE
376529531057128,858544169966966,3006529.0,84302,287431794718846,2018-04-26 13:49:22,GENUINE
4339485975491777,859688098996939,5008213.0,23821,922743895872645,2018-03-14 18:37:22,GENUINE
4339485975491777,859688098996939,681693.0,29934,681783124832292,2018-05-16 16:46:17,GENUINE
4339485975491777,859688098996939,384090.0,27202,585275062258940,2018-11-18 09:57:09,GENUINE
